,AWS 정보,강수량,WBGT,지역구,행정동,신고대분류,신고세부항목,신고건수
19131,950,0.0,20.614747012045143,0,87,0,5,1.0
19132,940,0.0,24.431696445671605,1,12,0,5,2.0
19133,940,0.0,24.431696445671605,1,65,0,5,1.0
19134,940,0.0,24.431696445671605,1,75,0,5,2.0
19135,940,0.0,24.431696445671605,1,107,0,5,2.0
19136,940,0.0,24.431696445671605,1,107,1,0,1.0
19137,939,0.0,21.80535372720497,1,123,0,1,1.0
19138,940,0.0,24.431696445671605,1,135,0,5,1.0
19139,923,0.0,23.62842351182589,2,18,0,0,1.0
19140,923,0.0,23.62842351182589,2,18,0,5,1.0
19141,923,0.0,23.62842351182589,2,103,0,5,1.0
19142,923,0.0,23.62842351182589,2,106,0,1,1.0
19143,923,0.0,23.62842351182589,2,106,0,5,1.0
19144,923,0.0,23.62842351182589,2,111,0,1,1.0
19145,942,0.0,22.258318154557323,3,32,0,0,4.0
19146,942,0.0,22.258318154557323,3,32,0,5,1.0
19147,942,0.0,22.258318154557323,3,32,2,4,1.0
19148,942,0.0,22.258318154557323,3,32,2,11,1.0
19149,942,0.0,22.11390299096313,3,100,0,0,1.0
19150,942,0.0,21.969487827368937,3,102,0,5,1.0
19151,942,0.0,21.82507266377474,4,58,0,0,1.0
19152,942,0.0,21.82507266377474,4,58,2,11,1.0
19153,159,0.0,22.51903327156184,4,82,0,5,2.0
19154,940,0.0,24.431696445671605,5,19,0,5,1.0
19155,940,0.0,24.431696445671605,5,48,0,0,1.0
19156,940,0.0,24.431696445671605,5,71,0,5,1.0
19157,940,0.0,24.431696445671605,5,80,2,11,1.0
19158,940,0.0,24.431696445671605,5,98,0,0,3.0
19159,940,0.0,24.431696445671605,5,98,0,5,1.0
19160,938,0.0,21.661297649473163,6,29,0,0,1.0
19161,938,0.0,21.661297649473163,6,29,0,5,3.0
19162,938,0.0,21.661297649473163,6,59,0,0,1.0
19163,942,0.0,22.258318154557323,6,60,0,5,1.0
19164,938,0.0,21.661297649473163,6,67,0,0,1.0
19165,938,0.0,21.661297649473163,6,67,0,5,1.0
19166,938,0.0,21.661297649473163,6,69,0,0,1.0
19167,938,0.0,21.661297649473163,6,69,0,5,1.0
19168,940,0.0,24.431696445671605,6,91,0,0,2.0
19169,940,0.0,24.431696445671605,6,91,0,5,1.0
19170,938,0.0,21.661297649473163,6,109,0,0,1.0
19171,938,0.0,21.661297649473163,6,109,2,11,1.0
19172,941,0.0,21.867751602329843,7,14,0,5,1.0
19173,941,0.0,21.867751602329843,7,15,0,5,2.0
19174,941,0.0,21.867751602329843,7,39,0,0,1.0
19175,941,0.0,21.867751602329843,7,39,2,11,1.0
19176,941,0.0,21.867751602329843,7,46,0,1,1.0
19177,941,0.0,21.867751602329843,7,133,0,0,1.0
19178,941,0.0,21.867751602329843,7,133,0,1,1.0
19179,941,0.0,21.867751602329843,7,133,0,5,1.0
19180,941,0.0,21.867751602329843,7,133,1,0,1.0
19181,904,0.0,22.733202502384046,8,9,0,5,1.0
19182,904,0.0,22.733202502384046,8,40,0,0,1.0
19183,904,0.0,22.733202502384046,8,51,0,1,1.0
19184,904,0.0,22.733202502384046,8,72,0,5,2.0
19185,904,0.0,22.733202502384046,8,72,2,11,1.0
19186,904,0.0,22.733202502384046,8,92,0,5,1.0
19187,938,0.0,21.661297649473163,8,114,0,0,2.0
19188,904,0.0,22.733202502384046,8,132,0,1,1.0
19189,904,0.0,22.733202502384046,8,132,0,5,2.0
19190,159,0.0,22.51903327156184,9,3,0,1,1.0
19191,159,0.0,22.51903327156184,9,13,0,0,1.0
19192,950,0.0,20.614747012045143,9,131,0,1,1.0
19193,159,0.0,22.51903327156184,10,90,0,5,1.0
19194,159,0.0,22.51903327156184,10,127,0,5,1.0
19195,937,0.0,22.269679597506894,11,8,0,1,1.0
19196,937,0.0,22.269679597506894,11,8,0,5,1.0
19197,937,0.0,22.269679597506894,11,22,0,1,1.0
19198,937,0.0,22.269679597506894,11,81,0,0,1.0
19199,940,0.0,24.431696445671605,12,93,0,0,1.0
19200,940,0.0,24.431696445671605,12,93,0,5,1.0
19201,910,0.0,23.540657627242293,13,43,0,0,1.0
19202,159,0.0,22.51903327156184,13,63,0,1,1.0
19203,159,0.0,22.51903327156184,13,95,2,11,1.0
19204,159,0.0,22.51903327156184,14,70,0,1,1.0
19205,159,0.0,22.51903327156184,14,70,0,5,1.0
19206,159,0.0,22.51903327156184,14,118,0,5,2.0
19207,159,0.0,22.51903327156184,14,118,2,11,1.0
19208,937,0.0,22.269679597506894,15,55,0,0,1.0
19209,937,0.0,22.269679597506894,15,56,0,5,1.0
19210,937,0.0,22.269679597506894,15,56,2,11,1.0
19211,937,0.0,22.269679597506894,15,79,1,0,1.0
19212,937,0.0,22.269679597506894,15,79,1,10,2.0
19213,937,0.0,22.269679597506894,15,101,0,1,1.0
19214,937,0.0,22.269679597506894,15,101,0,5,3.0
19215,937,0.0,22.269679597506894,15,101,1,0,1.0
19216,937,0.0,22.269679597506894,15,108,0,0,2.0
19217,937,0.0,22.269679597506894,15,108,0,1,1.0
19218,937,0.0,22.269679597506894,15,117,0,5,1.0
19219,904,0.0,23.127545285992575,0,33,0,1,1.0
19220,904,0.0,23.127545285992575,0,64,1,10,1.0
19221,940,0.0,24.69380230141579,1,12,0,5,1.0
19222,939,0.0,21.88383715968942,1,21,0,5,1.0
19223,939,0.0,21.88383715968942,1,21,2,11,1.0
19224,940,0.0,24.69380230141579,1,107,0,0,2.0
19225,940,0.0,24.69380230141579,1,107,0,1,2.0
19226,923,0.0,24.48779282278651,2,18,0,0,1.0
19227,923,0.0,24.48779282278651,2,18,0,5,1.0
19228,923,0.0,24.48779282278651,2,103,0,1,1.0
19229,923,0.0,24.48779282278651,2,106,0,5,1.0
19230,923,0.0,24.48779282278651,2,106,2,11,1.0
19231,923,0.0,24.48779282278651,2,111,2,11,1.0
19232,939,0.0,21.88383715968942,2,122,0,1,1.0
19233,939,0.0,21.88383715968942,2,122,1,0,1.0
19234,942,0.0,21.711748128486786,3,1,0,1,1.0
19235,942,0.0,21.711748128486786,3,1,2,11,1.0
19236,942,0.0,21.73768361250304,3,32,0,0,4.0
19237,942,0.0,21.73768361250304,3,32,0,5,1.0
19238,942,0.0,21.7636190965193,3,52,0,0,1.0
19239,942,0.0,21.7636190965193,3,52,0,5,2.0
19240,942,0.0,21.789554580535558,3,100,0,0,1.0
19241,942,0.0,21.789554580535558,3,100,0,1,2.0
19242,942,0.0,21.815490064551817,3,102,0,5,1.0
19243,942,0.0,21.841425548568075,4,58,2,11,1.0
19244,159,0.0,23.189151043530376,4,82,2,11,1.0
19245,942,0.0,21.853177564762944,4,113,0,1,1.0
19246,940,0.0,24.69380230141579,5,48,0,0,1.0
19247,940,0.0,24.69380230141579,5,71,0,1,1.0
19248,940,0.0,24.69380230141579,5,80,0,0,1.0
19249,940,0.0,24.69380230141579,5,98,0,0,1.0
19250,940,0.0,24.69380230141579,5,98,2,11,1.0
19251,938,0.0,22.728994787443145,6,29,0,0,1.0
19252,938,0.0,22.728994787443145,6,29,1,0,1.0
19253,942,0.0,21.697159418727637,6,60,0,1,1.0
19254,938,0.0,22.728994787443145,6,67,0,1,1.0
19255,938,0.0,22.728994787443145,6,67,1,8,1.0
19256,938,0.0,22.728994787443145,6,67,2,12,1.0
19257,938,0.0,22.728994787443145,6,109,0,1,1.0
19258,941,0.0,22.87016914000516,6,126,0,0,1.0
19259,941,0.0,22.87016914000516,6,126,0,5,1.0
19260,941,0.0,22.87016914000516,7,14,0,5,1.0
19261,941,0.0,22.87016914000516,7,15,0,0,1.0
19262,941,0.0,22.87016914000516,7,39,0,5,2.0
19263,941,0.0,22.87016914000516,7,39,2,11,1.0
19264,941,0.0,22.87016914000516,7,46,0,0,1.0
19265,941,0.0,22.87016914000516,7,46,2,11,1.0
19266,904,0.0,23.127545285992575,8,2,0,1,1.0
19267,904,0.0,23.127545285992575,8,9,0,5,1.0
19268,904,0.0,23.127545285992575,8,51,0,1,1.0
19269,938,0.0,22.728994787443145,8,114,0,0,2.0
19270,159,0.0,23.189151043530376,9,3,0,5,1.0
19271,950,0.0,19.91135044343845,9,10,0,0,1.0
19272,950,0.0,19.91135044343845,9,10,0,1,2.0
19273,950,0.0,19.91135044343845,9,10,0,5,1.0
19274,950,0.0,19.91135044343845,9,10,1,0,1.0
19275,950,0.0,19.91135044343845,9,10,2,11,1.0
19276,950,0.0,19.91135044343845,9,30,0,0,1.0
19277,950,0.0,19.91135044343845,9,30,1,8,1.0
19278,950,0.0,19.91135044343845,9,86,0,0,1.0
19279,950,0.0,19.91135044343845,9,86,2,11,2.0
19280,950,0.0,19.91135044343845,9,105,0,0,2.0
19281,950,0.0,19.91135044343845,9,105,0,1,2.0
19282,950,0.0,19.91135044343845,9,105,0,5,1.0
19283,950,0.0,19.91135044343845,9,131,0,0,1.0
19284,950,0.0,19.91135044343845,9,131,2,11,1.0
19285,159,0.0,23.189151043530376,10,20,1,10,1.0
19286,159,0.0,23.189151043530376,10,20,2,11,1.0
19287,159,0.0,23.189151043530376,10,90,0,1,1.0
19288,937,0.0,22.45344207244253,11,8,0,0,3.0
19289,937,0.0,22.45344207244253,11,8,0,1,1.0
19290,937,0.0,22.45344207244253,11,8,2,11,2.0
19291,940,0.0,24.69380230141579,12,6,0,0,2.0
19292,940,0.0,24.69380230141579,12,93,0,0,1.0
19293,940,0.0,24.69380230141579,12,93,0,1,2.0
19294,940,0.0,24.69380230141579,12,93,0,5,2.0
19295,940,0.0,24.69380230141579,12,93,2,11,3.0
19296,910,0.0,23.002038458295637,13,43,0,5,1.0
19297,910,0.0,23.002038458295637,13,43,1,10,1.0
19298,159,0.0,23.189151043530376,13,124,0,0,1.0
19299,159,0.0,23.189151043530376,14,36,0,1,1.0
19300,937,0.0,22.45344207244253,15,56,0,5,2.0
19301,940,0.0,24.69380230141579,15,76,0,0,2.0
19302,937,0.0,22.45344207244253,15,79,0,0,1.0
19303,937,0.0,22.45344207244253,15,79,0,1,1.0
19304,937,0.0,22.45344207244253,15,79,1,10,1.0
19305,937,0.0,22.45344207244253,15,101,1,10,2.0
19306,937,0.0,22.45344207244253,15,101,2,11,1.0
19307,937,0.0,22.45344207244253,15,108,0,0,2.0
19308,937,0.0,22.45344207244253,15,108,0,5,1.0
19309,937,0.0,22.45344207244253,15,117,0,1,1.0
19310,937,0.0,23.04225224139493,0,79,1,0,1.0
19311,937,0.0,23.04225224139493,0,79,2,11,1.0
19312,904,0.0,24.88214381574698,0,83,0,1,1.0
19313,904,0.0,24.88214381574698,0,119,0,5,1.0
19314,940,0.0,25.532539429106354,1,12,0,1,1.0
19315,940,0.0,25.532539429106354,1,16,0,5,1.0
19316,939,0.0,23.77869064452654,1,21,1,0,1.0
19317,923,0.0,23.468333537791224,2,18,0,0,2.0
19318,923,0.0,23.468333537791224,2,18,1,0,1.0
19319,923,0.0,23.468333537791224,2,106,0,5,2.0
19320,923,0.0,23.468333537791224,2,106,1,0,1.0
19321,923,0.0,23.468333537791224,2,111,0,1,1.0
19322,923,0.0,23.468333537791224,2,111,2,11,1.0
19323,942,0.0,22.30459528843568,3,32,0,0,2.0
19324,942,0.0,22.30459528843568,3,32,0,5,1.0
19325,942,0.0,22.30459528843568,3,32,2,11,1.0
19326,942,0.0,22.14582837557966,3,52,0,0,1.0
19327,942,0.0,21.98706146272364,3,100,0,0,1.0
19328,942,0.0,21.98706146272364,3,100,0,5,1.0
19329,942,0.0,21.82829454986762,3,102,2,11,1.0
19330,942,0.0,21.6695276370116,4,58,2,11,1.0
19331,159,0.0,23.92046490484297,4,82,2,11,1.0
19332,942,0.0,21.51076072415558,4,113,0,0,1.0
19333,942,0.0,21.51076072415558,4,113,0,1,1.0
19334,942,0.0,21.51076072415558,4,113,0,5,1.0
19335,159,0.0,23.92046490484297,4,125,0,5,1.0
19336,940,0.0,25.532539429106354,5,48,0,0,2.0
19337,940,0.0,25.532539429106354,5,71,0,0,1.0
19338,940,0.0,25.532539429106354,5,98,0,0,1.0
19339,940,0.0,25.532539429106354,5,98,0,5,1.0
19340,938,0.0,23.928631724635352,6,0,0,1,1.0
19341,942,0.0,22.055104425376225,6,60,0,5,1.0
19342,938,0.0,23.928631724635352,6,69,0,5,4.0
19343,938,0.0,23.928631724635352,6,109,0,0,1.0
19344,938,0.0,23.928631724635352,6,109,0,5,1.0
19345,938,0.0,23.928631724635352,6,109,2,11,1.0
19346,941,0.0,24.325385978815305,6,126,0,0,1.0
19347,941,0.0,24.325385978815305,7,14,1,10,1.0
19348,941,0.0,24.325385978815305,7,15,0,1,1.0
19349,941,0.0,24.325385978815305,7,15,0,5,2.0
19350,941,0.0,24.325385978815305,7,39,0,1,1.0
19351,941,0.0,24.325385978815305,7,39,2,11,1.0
19352,941,0.0,24.325385978815305,7,46,0,0,1.0
19353,941,0.0,24.325385978815305,7,46,0,1,1.0
19354,941,0.0,24.325385978815305,7,46,1,0,2.0
19355,904,0.0,24.88214381574698,8,9,0,5,1.0
19356,904,0.0,24.88214381574698,8,40,0,5,1.0
19357,904,0.0,24.88214381574698,8,51,0,5,1.0
19358,904,0.0,24.88214381574698,8,51,2,11,1.0
19359,904,0.0,24.88214381574698,8,72,0,0,1.0
19360,904,0.0,24.88214381574698,8,72,1,0,1.0
19361,904,0.0,24.88214381574698,8,92,1,0,1.0
19362,938,0.0,23.928631724635352,8,114,0,0,1.0
19363,904,0.0,24.88214381574698,8,132,0,0,1.0
19364,950,0.0,20.543890091886425,9,28,0,1,1.0
19365,950,0.0,20.543890091886425,9,28,0,5,2.0
19366,950,0.0,20.543890091886425,9,86,0,1,1.0
19367,950,0.0,20.543890091886425,9,105,0,5,2.0
19368,950,0.0,20.543890091886425,9,131,0,0,1.0
19369,159,0.0,23.92046490484297,10,20,2,11,1.0
19370,159,0.0,23.92046490484297,10,66,2,11,1.0
19371,159,0.0,23.92046490484297,10,74,1,0,1.0
19372,159,0.0,23.92046490484297,10,88,0,1,1.0
19373,937,0.0,23.04225224139493,11,8,0,0,2.0
19374,937,0.0,23.04225224139493,11,8,0,5,1.0
19375,937,0.0,23.04225224139493,11,54,0,0,1.0
19376,940,0.0,25.532539429106354,12,93,0,1,1.0
19377,940,0.0,25.532539429106354,12,93,0,5,2.0
19378,940,0.0,25.532539429106354,12,93,2,11,1.0
19379,159,0.0,23.92046490484297,13,124,0,0,2.0
19380,159,0.0,23.92046490484297,14,70,0,1,1.0
19381,159,0.0,23.92046490484297,14,70,2,11,1.0
19382,937,0.0,23.04225224139493,15,55,0,5,1.0
19383,937,0.0,23.04225224139493,15,55,2,11,1.0
19384,937,0.0,23.04225224139493,15,56,0,0,1.0
19385,937,0.0,23.04225224139493,15,79,0,1,1.0
19386,937,0.0,23.04225224139493,15,79,1,10,5.0
19387,937,0.0,23.04225224139493,15,79,2,11,1.0
19388,937,0.0,23.04225224139493,15,101,0,0,1.0
19389,937,0.0,23.04225224139493,15,101,0,1,2.0
19390,937,0.0,23.04225224139493,15,112,0,1,1.0
19391,937,0.0,23.04225224139493,15,117,0,0,1.0
19392,937,0.0,23.04225224139493,15,117,0,5,2.0
19393,904,0.0,21.925202771637426,0,4,0,1,1.0
19394,904,0.0,21.925202771637426,0,33,0,0,1.0
19395,904,0.0,21.925202771637426,0,34,0,0,1.0
19396,904,0.0,21.925202771637426,0,50,0,5,1.0
19397,904,0.0,21.925202771637426,0,57,0,0,1.0
19398,950,0.0,21.29236555563283,0,87,0,0,1.0
19399,941,0.0,20.9704510640412,1,17,0,1,1.0
19400,939,0.0,21.568105955261572,1,21,0,0,1.0
19401,939,0.0,21.568105955261572,1,21,0,5,2.0
19402,939,0.0,21.568105955261572,1,45,0,5,3.0
19403,940,0.0,23.69216795118107,1,65,0,5,2.0
19404,940,0.0,23.69216795118107,1,107,0,1,1.0
19405,940,0.0,23.69216795118107,1,107,0,5,2.0
19406,923,0.0,23.34262680435151,2,18,0,1,1.0
19407,923,0.0,23.34262680435151,2,18,0,5,2.0
19408,923,0.0,23.34262680435151,2,106,0,0,1.0
19409,923,0.0,23.34262680435151,2,106,0,1,1.0
19410,923,0.0,23.34262680435151,2,106,0,5,1.0
19411,942,0.0,21.61193556742818,3,1,1,0,1.0
19412,942,0.0,21.548392895446735,3,32,0,0,2.0
19413,942,0.0,21.548392895446735,3,32,0,1,1.0
19414,942,0.0,21.548392895446735,3,32,0,5,1.0
19415,942,0.0,21.48485022346529,3,52,0,1,1.0
19416,942,0.0,21.421307551483842,3,99,2,11,1.0
19417,942,0.0,21.357764879502394,3,100,0,5,1.0
19418,942,0.0,21.29422220752095,4,58,0,0,1.0
19419,159,0.0,22.337079198672818,4,82,0,1,1.0
19420,159,0.0,22.337079198672818,4,82,0,5,1.0
19421,942,0.0,21.230679535539505,4,113,0,1,1.0
19422,159,0.0,22.337079198672818,4,125,0,5,1.0
19423,940,0.0,23.69216795118107,5,19,0,0,2.0
19424,940,0.0,23.69216795118107,5,49,1,0,1.0
19425,940,0.0,23.69216795118107,5,71,0,0,1.0
19426,940,0.0,23.69216795118107,5,71,0,5,3.0
19427,940,0.0,23.69216795118107,5,80,0,0,1.0
19428,940,0.0,23.69216795118107,5,98,0,0,1.0
19429,940,0.0,23.69216795118107,5,98,0,1,2.0
19430,940,0.0,23.69216795118107,5,98,0,5,1.0
19431,938,0.0,22.747374106251087,6,0,0,1,1.0
19432,938,0.0,22.747374106251087,6,29,0,0,1.0
19433,938,0.0,22.747374106251087,6,29,0,5,1.0
19434,938,0.0,22.747374106251087,6,29,2,11,1.0
19435,942,0.0,21.600382354340642,6,60,0,5,1.0
19436,938,0.0,22.747374106251087,6,69,0,5,1.0
19437,938,0.0,22.747374106251087,6,69,1,0,2.0
19438,938,0.0,22.747374106251087,6,109,0,0,1.0
19439,938,0.0,22.747374106251087,6,109,0,5,1.0
19440,941,0.0,20.9704510640412,6,126,1,0,1.0
19441,941,0.0,20.9704510640412,7,15,0,1,1.0
19442,941,0.0,20.9704510640412,7,39,0,0,1.0
19443,941,0.0,20.9704510640412,7,39,0,1,1.0
19444,941,0.0,20.9704510640412,7,39,0,5,1.0
19445,941,0.0,20.9704510640412,7,39,2,11,1.0
19446,941,0.0,20.9704510640412,7,46,0,5,1.0
19447,941,0.0,20.9704510640412,7,133,0,0,1.0
19448,904,0.0,21.925202771637426,8,9,0,1,1.0
19449,904,0.0,21.925202771637426,8,9,0,5,1.0
19450,904,0.0,21.925202771637426,8,40,0,5,1.0
19451,904,0.0,21.925202771637426,8,40,1,8,1.0
19452,904,0.0,21.925202771637426,8,51,0,1,3.0
19453,904,0.0,21.925202771637426,8,72,0,0,2.0
19454,904,0.0,21.925202771637426,8,72,2,11,1.0
19455,904,0.0,21.925202771637426,8,132,0,0,1.0
19456,904,0.0,21.925202771637426,8,132,2,11,1.0
19457,159,0.0,22.337079198672818,9,3,0,1,1.0
19458,159,0.0,22.337079198672818,9,3,0,5,2.0
19459,950,0.0,21.29236555563283,9,10,0,5,1.0
19460,159,0.0,22.337079198672818,9,13,0,5,1.0
19461,950,0.0,21.29236555563283,9,28,0,1,1.0
19462,950,0.0,21.29236555563283,9,30,0,5,1.0
19463,950,0.0,21.29236555563283,9,105,0,1,1.0
19464,950,0.0,21.29236555563283,9,131,1,0,1.0
19465,159,0.0,22.337079198672818,10,20,0,1,1.0
19466,159,0.0,22.337079198672818,10,68,0,5,1.0
19467,159,0.0,22.337079198672818,10,90,1,10,1.0
19468,159,0.0,22.337079198672818,10,130,0,5,1.0
19469,937,0.0,22.532786423090243,11,8,0,0,1.0
19470,937,0.0,22.532786423090243,11,22,0,1,1.0
19471,940,0.0,23.69216795118107,11,47,0,5,1.0
19472,937,0.0,22.532786423090243,11,81,0,0,1.0
19473,940,0.0,23.69216795118107,12,6,0,0,3.0
19474,940,0.0,23.69216795118107,12,6,0,5,1.0
19475,940,0.0,23.69216795118107,12,93,0,0,1.0
19476,940,0.0,23.69216795118107,12,93,0,1,1.0
19477,940,0.0,23.69216795118107,12,93,0,5,4.0
19478,940,0.0,23.69216795118107,12,93,2,11,3.0
19479,159,0.0,22.337079198672818,13,63,0,1,1.0
19480,159,0.0,22.337079198672818,13,63,0,5,1.0
19481,159,0.0,22.337079198672818,14,41,0,1,1.0
19482,159,0.0,22.337079198672818,14,118,0,1,2.0
19483,937,0.0,22.532786423090243,15,55,0,5,1.0
19484,937,0.0,22.532786423090243,15,79,0,0,1.0
19485,937,0.0,22.532786423090243,15,79,1,10,2.0
19486,937,0.0,22.532786423090243,15,101,0,0,2.0
19487,937,0.0,22.532786423090243,15,101,0,1,1.0
19488,937,0.0,22.532786423090243,15,101,1,10,4.0
19489,937,0.0,22.532786423090243,15,101,2,11,3.0
19490,937,0.0,22.532786423090243,15,108,0,0,2.0
19491,937,0.0,22.532786423090243,15,108,0,1,1.0
19492,937,0.0,22.532786423090243,15,108,0,5,1.0
19493,937,0.0,22.532786423090243,15,112,0,0,1.0
19494,937,0.0,22.532786423090243,15,117,1,10,1.0
19495,904,23.5,18.78649091632636,0,4,0,5,1.0
19496,904,23.5,18.78649091632636,0,4,2,11,1.0
19497,904,23.5,18.78649091632636,0,34,0,0,3.0
19498,904,23.5,18.78649091632636,0,34,0,5,1.0
19499,904,23.5,18.78649091632636,0,34,1,0,1.0
19500,904,23.5,18.78649091632636,0,50,0,0,1.0
19501,904,23.5,18.78649091632636,0,50,0,5,1.0
19502,904,23.5,18.78649091632636,0,57,1,0,1.0
19503,904,23.5,18.78649091632636,0,73,0,5,1.0
19504,940,53.0,22.10186352383889,1,12,0,5,4.0
19505,940,53.0,22.10186352383889,1,65,0,1,1.0
19506,940,53.0,22.10186352383889,1,65,0,5,2.0
19507,940,53.0,22.10186352383889,1,65,2,11,1.0
19508,940,53.0,22.10186352383889,1,75,0,5,1.0
19509,940,53.0,22.10186352383889,1,107,0,5,2.0
19510,939,42.5,21.381759646979138,1,123,0,0,1.0
19511,940,53.0,22.10186352383889,1,135,1,0,1.0
19512,923,34.0,23.071820599219514,2,18,0,0,3.0
19513,923,34.0,23.071820599219514,2,18,0,1,1.0
19514,923,34.0,23.071820599219514,2,18,0,5,2.0
19515,923,34.0,23.071820599219514,2,18,2,11,1.0
19516,923,34.0,23.071820599219514,2,103,1,0,1.0
19517,923,34.0,23.071820599219514,2,103,1,10,1.0
19518,923,34.0,23.071820599219514,2,106,0,5,1.0
19519,923,34.0,23.071820599219514,2,111,0,5,2.0
19520,942,43.0,18.14845792174222,3,1,0,0,2.0
19521,942,43.0,18.14845792174222,3,1,0,5,1.0
19522,942,43.0,18.14845792174222,3,1,2,11,1.0
19523,942,43.0,18.149239602742302,3,32,0,0,1.0
19524,942,43.0,18.149239602742302,3,32,0,1,1.0
19525,942,43.0,18.149239602742302,3,32,0,5,2.0
19526,942,43.0,18.149239602742302,3,32,2,11,2.0
19527,942,43.0,18.150021283742383,3,99,2,11,1.0
19528,942,43.0,18.15080296474246,3,100,0,0,1.0
19529,942,43.0,18.151584645742542,3,102,0,0,1.0
19530,942,43.0,18.152366326742623,4,58,0,0,2.0
19531,159,40.8,19.787229964697914,4,82,0,5,1.0
19532,159,40.8,19.787229964697914,4,125,0,0,3.0
19533,159,40.8,19.787229964697914,4,125,0,5,2.0
19534,159,40.8,19.787229964697914,4,125,2,12,1.0
19535,940,53.0,22.10186352383889,5,48,0,0,1.0
19536,940,53.0,22.10186352383889,5,48,0,1,1.0
19537,940,53.0,22.10186352383889,5,48,0,5,1.0
19538,940,53.0,22.10186352383889,5,80,0,5,1.0
19539,940,53.0,22.10186352383889,5,89,0,0,1.0
19540,940,53.0,22.10186352383889,5,89,0,1,2.0
19541,940,53.0,22.10186352383889,5,89,0,5,1.0
19542,940,53.0,22.10186352383889,5,89,1,0,1.0
19543,940,53.0,22.10186352383889,5,98,0,0,1.0
19544,940,53.0,22.10186352383889,5,98,0,5,1.0
19545,940,53.0,22.10186352383889,5,98,2,11,1.0
19546,938,44.0,22.2687504315265,6,5,0,0,1.0
19547,938,44.0,22.2687504315265,6,5,0,5,1.0
19548,938,44.0,22.2687504315265,6,29,0,0,1.0
19549,942,43.0,18.268055114754507,6,60,0,0,2.0
19550,938,44.0,22.2687504315265,6,69,0,5,1.0
19551,940,53.0,22.10186352383889,6,91,0,0,1.0
19552,940,53.0,22.10186352383889,6,91,0,5,1.0
19553,938,44.0,22.2687504315265,6,109,0,0,2.0
19554,938,44.0,22.2687504315265,6,109,0,5,2.0
19555,941,20.5,21.929632542780507,7,14,0,1,1.0
19556,941,20.5,21.929632542780507,7,15,0,1,2.0
19557,941,20.5,21.929632542780507,7,15,0,5,1.0
19558,941,20.5,21.929632542780507,7,39,0,0,1.0
19559,941,20.5,21.929632542780507,7,46,0,0,1.0
19560,941,20.5,21.929632542780507,7,46,0,5,1.0
19561,941,20.5,21.929632542780507,7,133,0,5,1.0
19562,904,23.5,18.78649091632636,8,2,0,0,1.0
19563,904,23.5,18.78649091632636,8,51,0,5,2.0
19564,938,44.0,22.2687504315265,8,114,0,1,1.0
19565,938,44.0,22.2687504315265,8,114,0,5,2.0
19566,904,23.5,18.78649091632636,8,132,0,5,1.0
19567,159,40.8,19.787229964697914,9,3,0,1,1.0
19568,950,32.5,18.477266622976707,9,10,0,0,1.0
19569,950,32.5,18.477266622976707,9,10,1,8,1.0
19570,950,32.5,18.477266622976707,9,28,0,0,3.0
19571,950,32.5,18.477266622976707,9,28,0,5,2.0
19572,950,32.5,18.477266622976707,9,105,0,1,1.0
19573,950,32.5,18.477266622976707,9,105,0,5,1.0
19574,950,32.5,18.477266622976707,9,131,1,0,1.0
19575,159,40.8,19.787229964697914,10,42,0,1,1.0
19576,159,40.8,19.787229964697914,10,90,0,1,1.0
19577,159,40.8,19.787229964697914,10,128,1,0,1.0
19578,937,40.5,20.197181158339337,11,8,0,0,1.0
19579,937,40.5,20.197181158339337,11,8,2,11,1.0
19580,937,40.5,20.197181158339337,11,22,0,0,3.0
19581,937,40.5,20.197181158339337,11,22,1,0,1.0
19582,940,53.0,22.10186352383889,11,47,2,11,1.0
19583,937,40.5,20.197181158339337,11,81,0,1,1.0
19584,940,53.0,22.10186352383889,12,6,0,0,1.0
19585,940,53.0,22.10186352383889,12,6,0,1,1.0
19586,940,53.0,22.10186352383889,12,93,0,0,1.0
19587,940,53.0,22.10186352383889,12,93,0,5,4.0
19588,940,53.0,22.10186352383889,12,93,2,11,1.0
19589,159,40.8,19.787229964697914,13,24,1,13,1.0
19590,910,41.5,20.942755078168904,13,43,0,5,1.0
19591,159,40.8,19.787229964697914,13,124,0,0,1.0
19592,159,40.8,19.787229964697914,13,124,1,8,1.0
19593,159,40.8,19.787229964697914,14,61,0,5,1.0
19594,159,40.8,19.787229964697914,14,118,0,0,1.0
19595,937,40.5,20.197181158339337,15,55,0,0,1.0
19596,937,40.5,20.197181158339337,15,55,1,0,1.0
19597,937,40.5,20.197181158339337,15,56,0,0,2.0
19598,937,40.5,20.197181158339337,15,56,0,1,1.0
19599,937,40.5,20.197181158339337,15,79,0,5,1.0
19600,937,40.5,20.197181158339337,15,79,1,10,1.0
19601,937,40.5,20.197181158339337,15,101,0,5,1.0
19602,937,40.5,20.197181158339337,15,108,0,1,1.0
19603,937,40.5,20.197181158339337,15,112,0,5,1.0
19604,937,40.5,20.197181158339337,15,117,0,0,3.0
19605,937,40.5,20.197181158339337,15,117,1,0,1.0
19606,904,78.0,19.088902886855557,0,50,0,1,1.0
19607,904,78.0,19.088902886855557,0,57,0,0,1.0
19608,940,78.5,22.270670062220113,1,12,1,0,1.0
19609,939,59.5,22.559513635866615,1,21,1,13,1.0
19610,940,78.5,22.270670062220113,1,75,1,13,1.0
19611,940,78.5,22.270670062220113,1,107,1,13,1.0
